id,x,y,class,file,thumbnail
10709,0.7630683574383141,9.432240446748143,-1,img/10709.jpg,img/thumbs/10709.jpg
10816,6.711705132563638,-1.3909622129194121,-1,img/10816.jpg,img/thumbs/10816.jpg
10845,5.627371700280139,3.8296969478331166,-1,img/10845.jpg,img/thumbs/10845.jpg
10846,-0.17814691588506876,1.5040484589738832,-1,img/10846.jpg,img/thumbs/10846.jpg
10885,-5.418386756499622,7.5577839486395275,-1,img/10885.jpg,img/thumbs/10885.jpg
10886,-9.89978316197528,5.862592222821539,-1,img/10886.jpg,img/thumbs/10886.jpg
10913,-4.747778126493649,10.066644057338982,0,img/10913.jpg,img/thumbs/10913.jpg
10978,8.179966902091666,-1.306307918766153,-1,img/10978.jpg,img/thumbs/10978.jpg
11077,5.063655487880267,9.578049292417756,-1,img/11077.jpg,img/thumbs/11077.jpg
11079,5.066603566454887,9.573889666025414,-1,img/11079.jpg,img/thumbs/11079.jpg
11081,-0.24428940939359212,11.062163390429378,-1,img/11081.jpg,img/thumbs/11081.jpg
11083,5.0442802295277875,9.446256299785517,-1,img/11083.jpg,img/thumbs/11083.jpg
11084,5.07749921939012,9.482212644729668,-1,img/11084.jpg,img/thumbs/11084.jpg
11115,-6.907183245987309,6.738411720869016,-1,img/11115.jpg,img/thumbs/11115.jpg
11154,-12.764011995787119,7.019030180683172,0,img/11154.jpg,img/thumbs/11154.jpg
11223,-2.937531125352046,7.861447086148353,-1,img/11223.jpg,img/thumbs/11223.jpg
11226,3.493513480489123,7.847996532663895,-1,img/11226.jpg,img/thumbs/11226.jpg
11232,-1.2451381547222415,3.583837109407513,-1,img/11232.jpg,img/thumbs/11232.jpg
11316,3.3900750667267228,3.438912495886257,-1,img/11316.jpg,img/thumbs/11316.jpg
11319,2.1600938259716678,8.270407970445174,-1,img/11319.jpg,img/thumbs/11319.jpg
11324,6.182992924287107,4.196777441173444,-1,img/11324.jpg,img/thumbs/11324.jpg
11388,6.141232784019723,-2.7258306083478483,-1,img/11388.jpg,img/thumbs/11388.jpg
11391,2.0399846731769427,-5.398796205574958,-1,img/11391.jpg,img/thumbs/11391.jpg
11402,6.023267699931758,-1.1192827514244468,-1,img/11402.jpg,img/thumbs/11402.jpg
11403,6.167455418649635,-2.2276681153419173,-1,img/11403.jpg,img/thumbs/11403.jpg
11412,-5.408891589315383,4.991384479463686,-1,img/11412.jpg,img/thumbs/11412.jpg
11416,-8.86028363524241,4.427641009303345,0,img/11416.jpg,img/thumbs/11416.jpg
11419,-3.5890895116029764,5.705776355357432,-1,img/11419.jpg,img/thumbs/11419.jpg
11445,4.498475600192846,7.862766384932269,-1,img/11445.jpg,img/thumbs/11445.jpg
11449,4.34044137067094,7.7248599992764815,-1,img/11449.jpg,img/thumbs/11449.jpg
11455,4.260627141922872,7.7805792462513095,-1,img/11455.jpg,img/thumbs/11455.jpg
11457,-2.94477839009323,7.803444122136281,-1,img/11457.jpg,img/thumbs/11457.jpg
11458,4.471096998515415,7.822990757500429,-1,img/11458.jpg,img/thumbs/11458.jpg
11484,-5.810655483460533,6.759889435567373,-1,img/11484.jpg,img/thumbs/11484.jpg
11518,-3.625514575945203,-3.954666463910978,-1,img/11518.jpg,img/thumbs/11518.jpg
11521,0.13463713880457936,3.0459908552904,-1,img/11521.jpg,img/thumbs/11521.jpg
11522,10.525585035674892,2.319223678254465,-1,img/11522.jpg,img/thumbs/11522.jpg
11568,-5.481824239201624,6.486906940389886,-1,img/11568.jpg,img/thumbs/11568.jpg
11637,0.15363652375537531,8.141534822116911,-1,img/11637.jpg,img/thumbs/11637.jpg
11731,-2.044211377763623,4.624588989540915,-1,img/11731.jpg,img/thumbs/11731.jpg
11763,-6.428607361967475,3.787591343403818,-1,img/11763.jpg,img/thumbs/11763.jpg
11770,-2.041763954907771,4.87918147883172,-1,img/11770.jpg,img/thumbs/11770.jpg
11801,-6.694533520842892,6.1162930957211605,-1,img/11801.jpg,img/thumbs/11801.jpg
11802,-11.795570732676202,2.4030866074265202,-1,img/11802.jpg,img/thumbs/11802.jpg
11807,-1.3778629253426187,6.243116949218306,-1,img/11807.jpg,img/thumbs/11807.jpg
11812,-8.085430267762169,-2.945077590061819,-1,img/11812.jpg,img/thumbs/11812.jpg
11934,-7.506205536873305,7.764535868113983,0,img/11934.jpg,img/thumbs/11934.jpg
11935,7.124853717770912,-1.0021739997235009,-1,img/11935.jpg,img/thumbs/11935.jpg
11944,-5.69553593364439,11.512846511850885,-1,img/11944.jpg,img/thumbs/11944.jpg
11996,3.3069234131481444,-0.7817189635999897,-1,img/11996.jpg,img/thumbs/11996.jpg
12000,6.540392487639518,-2.2016861896268978,-1,img/12000.jpg,img/thumbs/12000.jpg
12012,1.3672686342947777,8.60200573328961,-1,img/12012.jpg,img/thumbs/12012.jpg
12014,4.197960139395021,6.4979841777792435,-1,img/12014.jpg,img/thumbs/12014.jpg
12029,1.4778532903231445,9.25038750620547,-1,img/12029.jpg,img/thumbs/12029.jpg
12115,3.1069196754634483,5.381254230720716,-1,img/12115.jpg,img/thumbs/12115.jpg
12124,-10.693099813962512,6.882027299646497,0,img/12124.jpg,img/thumbs/12124.jpg
12133,-4.391837621942593,0.6432394697155497,-1,img/12133.jpg,img/thumbs/12133.jpg
12143,-9.922385816190125,10.034003218139805,0,img/12143.jpg,img/thumbs/12143.jpg
12173,0.7519196461739136,5.535206561575748,-1,img/12173.jpg,img/thumbs/12173.jpg
12176,2.5203585869530185,9.049286044450609,-1,img/12176.jpg,img/thumbs/12176.jpg
12187,-2.9033143248246094,7.457929616690471,-1,img/12187.jpg,img/thumbs/12187.jpg
12420,-9.588041023713053,9.048785022015977,0,img/12420.jpg,img/thumbs/12420.jpg
12499,-12.81690986881325,0.8911532381785241,-1,img/12499.jpg,img/thumbs/12499.jpg
12517,1.7120629967002015,-3.5123017974378845,-1,img/12517.jpg,img/thumbs/12517.jpg
12532,4.380598596392499,-0.6253385165735922,-1,img/12532.jpg,img/thumbs/12532.jpg
12534,4.903898766481185,4.509662895548118,-1,img/12534.jpg,img/thumbs/12534.jpg
12537,3.9126061742289138,3.876639406342434,-1,img/12537.jpg,img/thumbs/12537.jpg
12538,4.8489347571372585,4.43848169051001,-1,img/12538.jpg,img/thumbs/12538.jpg
12559,-0.20439757310620002,9.560257514634053,13,img/12559.jpg,img/thumbs/12559.jpg
12605,8.026870043580423,-0.24744393321837077,-1,img/12605.jpg,img/thumbs/12605.jpg
12606,-11.494253802069087,6.212286471417913,0,img/12606.jpg,img/thumbs/12606.jpg
12608,-3.2940227416251076,2.3785575039740574,-1,img/12608.jpg,img/thumbs/12608.jpg
12635,8.016995174384974,-2.464539262236085,-1,img/12635.jpg,img/thumbs/12635.jpg
12649,8.082413588206089,-0.8108348656642989,-1,img/12649.jpg,img/thumbs/12649.jpg
12650,8.09501884746145,-2.163607446994571,-1,img/12650.jpg,img/thumbs/12650.jpg
12656,6.675662175388311,-1.0374044046952995,-1,img/12656.jpg,img/thumbs/12656.jpg
12667,8.29371475942655,2.0133879883094044,-1,img/12667.jpg,img/thumbs/12667.jpg
12668,8.568814263968708,0.8806337776796193,-1,img/12668.jpg,img/thumbs/12668.jpg
12670,-0.2959142592051615,-7.777878404293941,-1,img/12670.jpg,img/thumbs/12670.jpg
12673,8.461303721079867,-0.375994166023999,-1,img/12673.jpg,img/thumbs/12673.jpg
12675,8.129958735605353,-2.316023149796329,-1,img/12675.jpg,img/thumbs/12675.jpg
12676,8.22735637314121,-2.458083160652835,-1,img/12676.jpg,img/thumbs/12676.jpg
12680,6.360283157642492,-1.2878582423698945,-1,img/12680.jpg,img/thumbs/12680.jpg
12755,-9.279219953305766,7.242911202983947,0,img/12755.jpg,img/thumbs/12755.jpg
12757,4.089748839758964,11.964561787558809,-1,img/12757.jpg,img/thumbs/12757.jpg
12835,6.06328386364208,-5.050856427905934,-1,img/12835.jpg,img/thumbs/12835.jpg
12853,7.349629359853158,-1.7301424763386288,-1,img/12853.jpg,img/thumbs/12853.jpg
12855,7.132563290850081,-1.5497123259390708,-1,img/12855.jpg,img/thumbs/12855.jpg
12858,8.079803049778562,-2.4883445788321663,-1,img/12858.jpg,img/thumbs/12858.jpg
12888,1.479325205024923,9.117416024778247,-1,img/12888.jpg,img/thumbs/12888.jpg
12946,-7.078615259027429,7.753746187000575,0,img/12946.jpg,img/thumbs/12946.jpg
13022,-12.037254506376112,3.5801106155640046,0,img/13022.jpg,img/thumbs/13022.jpg
13034,-10.647042515633704,2.59644469134149,-1,img/13034.jpg,img/thumbs/13034.jpg
13040,-0.46064195417901865,8.501278955048916,-1,img/13040.jpg,img/thumbs/13040.jpg
13046,-10.225733972965754,4.786664100603597,0,img/13046.jpg,img/thumbs/13046.jpg
13187,-8.998787381939922,8.351740858587767,0,img/13187.jpg,img/thumbs/13187.jpg
13242,2.1004106925407715,6.105963610081293,-1,img/13242.jpg,img/thumbs/13242.jpg
13244,-2.417803569543192,6.144024992446327,-1,img/13244.jpg,img/thumbs/13244.jpg
13247,-7.220022516002137,9.451313681410195,-1,img/13247.jpg,img/thumbs/13247.jpg
13248,-7.259629155648139,3.4696018159259996,-1,img/13248.jpg,img/thumbs/13248.jpg
13250,7.6312010979057785,0.24504228607568182,-1,img/13250.jpg,img/thumbs/13250.jpg
13251,-7.908948379521623,7.03413924220977,0,img/13251.jpg,img/thumbs/13251.jpg
13253,-0.9899448221010206,10.682130632256849,1,img/13253.jpg,img/thumbs/13253.jpg
13256,-10.484609730159113,11.25556010307369,0,img/13256.jpg,img/thumbs/13256.jpg
13276,-4.900055821982638,10.482882843324182,0,img/13276.jpg,img/thumbs/13276.jpg
13280,-1.217711589926607,5.764283216512715,-1,img/13280.jpg,img/thumbs/13280.jpg
13282,3.2129601718900815,8.321041845572523,-1,img/13282.jpg,img/thumbs/13282.jpg
13287,-1.0229028557971194,5.8974534070344005,-1,img/13287.jpg,img/thumbs/13287.jpg
13313,-0.1569381356130603,-4.0843698810212645,-1,img/13313.jpg,img/thumbs/13313.jpg
13349,8.046661195535233,0.19583747940372875,-1,img/13349.jpg,img/thumbs/13349.jpg
13382,5.43344720838471,-1.7211786443839436,-1,img/13382.jpg,img/thumbs/13382.jpg
13395,-4.5470632965751845,-8.887432463110635,-1,img/13395.jpg,img/thumbs/13395.jpg
13445,8.150341535365243,-4.582211849795569,-1,img/13445.jpg,img/thumbs/13445.jpg
13490,1.5795089221718368,0.4635982033782317,-1,img/13490.jpg,img/thumbs/13490.jpg
13535,2.4014819947545876,-0.33688882744074683,-1,img/13535.jpg,img/thumbs/13535.jpg
13551,-8.339480143673685,6.609444276133701,-1,img/13551.jpg,img/thumbs/13551.jpg
13564,6.384965477625211,6.4429745649365175,-1,img/13564.jpg,img/thumbs/13564.jpg
13565,6.104440184637799,6.517497859365465,-1,img/13565.jpg,img/thumbs/13565.jpg
13566,2.085341860536824,7.67532055248334,-1,img/13566.jpg,img/thumbs/13566.jpg
13666,-4.1121196773605755,5.888797330778528,-1,img/13666.jpg,img/thumbs/13666.jpg
13667,2.8279895823061,1.6608649301503189,-1,img/13667.jpg,img/thumbs/13667.jpg
13668,5.934795548603721,7.2626272562689005,-1,img/13668.jpg,img/thumbs/13668.jpg
13679,-1.5973421213862942,6.557674912040391,-1,img/13679.jpg,img/thumbs/13679.jpg
13682,6.732343193151831,-1.6158876552910575,-1,img/13682.jpg,img/thumbs/13682.jpg
13686,7.8506785028875505,0.50105844458028,-1,img/13686.jpg,img/thumbs/13686.jpg
13688,7.467803259792522,-0.23553642931994234,-1,img/13688.jpg,img/thumbs/13688.jpg
13689,8.191579795869782,-0.28887257819170264,-1,img/13689.jpg,img/thumbs/13689.jpg
13691,-5.150433188343643,1.898812227756548,-1,img/13691.jpg,img/thumbs/13691.jpg
13693,7.973065350167211,-0.22898199304811379,-1,img/13693.jpg,img/thumbs/13693.jpg
13755,-4.6501004314035,0.7936690981657282,-1,img/13755.jpg,img/thumbs/13755.jpg
13769,-0.023474255486379113,3.6888117819090502,-1,img/13769.jpg,img/thumbs/13769.jpg
13829,-5.4337751131337,4.928819821867246,-1,img/13829.jpg,img/thumbs/13829.jpg
13837,-13.053152843657456,1.0136891259105871,-1,img/13837.jpg,img/thumbs/13837.jpg
13852,7.2619126312520255,-1.9956426768064113,-1,img/13852.jpg,img/thumbs/13852.jpg
13948,3.898060687776349,5.7282862422649155,-1,img/13948.jpg,img/thumbs/13948.jpg
14013,3.145666862304646,0.7973729735042919,-1,img/14013.jpg,img/thumbs/14013.jpg
14019,-0.6258857287446447,4.342984357629257,-1,img/14019.jpg,img/thumbs/14019.jpg
14067,-0.8502226008215363,-7.7859234149567556,-1,img/14067.jpg,img/thumbs/14067.jpg
14204,-2.9157984318008436,-1.3220491221369086,-1,img/14204.jpg,img/thumbs/14204.jpg
14213,3.908114362307162,5.061239670622311,-1,img/14213.jpg,img/thumbs/14213.jpg
14228,-3.0379216956754456,2.990198117685427,-1,img/14228.jpg,img/thumbs/14228.jpg
14229,-3.305488701257797,2.949166468530551,-1,img/14229.jpg,img/thumbs/14229.jpg
14284,-1.648174416424233,-2.504301057312041,-1,img/14284.jpg,img/thumbs/14284.jpg
14486,0.7314008388171753,-5.563554234344528,-1,img/14486.jpg,img/thumbs/14486.jpg
14569,10.510289669846529,2.057126568370012,-1,img/14569.jpg,img/thumbs/14569.jpg
14571,-7.64409610590977,4.260144673258394,-1,img/14571.jpg,img/thumbs/14571.jpg
14591,-7.3736305334553505,3.4887355465403345,0,img/14591.jpg,img/thumbs/14591.jpg
14596,-1.788911585167835,3.5237929638240084,-1,img/14596.jpg,img/thumbs/14596.jpg
14670,-6.6359042768955625,-3.699920630861358,-1,img/14670.jpg,img/thumbs/14670.jpg
14711,1.124152255384574,9.626358121052059,-1,img/14711.jpg,img/thumbs/14711.jpg
14827,-5.106232801605226,-6.78404087772419,-1,img/14827.jpg,img/thumbs/14827.jpg
14864,-4.681658233037111,-1.7431286062417661,-1,img/14864.jpg,img/thumbs/14864.jpg
14870,-5.006678732667685,-8.328100874299912,-1,img/14870.jpg,img/thumbs/14870.jpg
14945,-8.21447444397583,-5.9282890899071194,-1,img/14945.jpg,img/thumbs/14945.jpg
14954,7.893429089324176,-2.439610694530693,-1,img/14954.jpg,img/thumbs/14954.jpg
14956,5.753537157351557,-1.323088137600681,-1,img/14956.jpg,img/thumbs/14956.jpg
14958,-6.925717521565475,-0.507307829156579,-1,img/14958.jpg,img/thumbs/14958.jpg
14987,8.196733477385173,-0.24349602523987532,-1,img/14987.jpg,img/thumbs/14987.jpg
14999,-8.40903441550962,10.994168844683024,0,img/14999.jpg,img/thumbs/14999.jpg
15027,5.17354333270766,-1.658834230886226,-1,img/15027.jpg,img/thumbs/15027.jpg
15060,8.41163273619784,1.319773126535856,-1,img/15060.jpg,img/thumbs/15060.jpg
15146,3.978786862726992,4.919956148301559,-1,img/15146.jpg,img/thumbs/15146.jpg
15147,3.9428826503272933,4.860942282868014,-1,img/15147.jpg,img/thumbs/15147.jpg
15153,-6.430886448535022,8.668798744484752,-1,img/15153.jpg,img/thumbs/15153.jpg
15198,2.1075183744827286,0.5293074840246275,-1,img/15198.jpg,img/thumbs/15198.jpg
15243,-6.543182779115714,5.990403958904557,-1,img/15243.jpg,img/thumbs/15243.jpg
15269,-2.4915880495718725,-5.088337395218668,-1,img/15269.jpg,img/thumbs/15269.jpg
15343,-1.519527281265889,-1.84611830500979,-1,img/15343.jpg,img/thumbs/15343.jpg
15434,-8.112294964982905,5.557858173802051,-1,img/15434.jpg,img/thumbs/15434.jpg
15541,3.8459840809950783,4.6851980188613185,-1,img/15541.jpg,img/thumbs/15541.jpg
15635,-4.6317773895272305,-1.8174061566614441,-1,img/15635.jpg,img/thumbs/15635.jpg
15706,0.8212207880108823,-5.53314985719101,-1,img/15706.jpg,img/thumbs/15706.jpg
15736,6.639147741805556,-2.534431432066402,-1,img/15736.jpg,img/thumbs/15736.jpg
15755,-6.512032618464135,-4.568283463359161,-1,img/15755.jpg,img/thumbs/15755.jpg
15769,1.2587429303277757,10.985797190597895,-1,img/15769.jpg,img/thumbs/15769.jpg
15770,-0.9921712461081672,8.242375660953991,-1,img/15770.jpg,img/thumbs/15770.jpg
15776,6.999387977365018,2.774077419422367,-1,img/15776.jpg,img/thumbs/15776.jpg
15840,-2.1851530194435616,11.227022111230324,-1,img/15840.jpg,img/thumbs/15840.jpg
15867,-12.251015900144878,-1.5348141433396874,-1,img/15867.jpg,img/thumbs/15867.jpg
15906,-9.859898118047802,5.721224435756217,-1,img/15906.jpg,img/thumbs/15906.jpg
15943,-1.7415873869167944,9.95659351611535,-1,img/15943.jpg,img/thumbs/15943.jpg
16001,0.9750786826912522,-0.5698873541594056,-1,img/16001.jpg,img/thumbs/16001.jpg
16061,0.8311083941106135,8.577553795829914,-1,img/16061.jpg,img/thumbs/16061.jpg
16082,-0.45588161304934544,4.316047423510298,-1,img/16082.jpg,img/thumbs/16082.jpg
16094,0.5352996119934909,5.79410552624392,-1,img/16094.jpg,img/thumbs/16094.jpg
16115,-7.477281682630734,-6.1677590120060986,-1,img/16115.jpg,img/thumbs/16115.jpg
16126,-11.646668788514422,10.2110805587217,0,img/16126.jpg,img/thumbs/16126.jpg
16128,-1.444539816177977,11.343543500952284,-1,img/16128.jpg,img/thumbs/16128.jpg
16129,-5.293468762795925,7.3268977389016685,-1,img/16129.jpg,img/thumbs/16129.jpg
16130,-4.035456119489352,8.4289791731817,-1,img/16130.jpg,img/thumbs/16130.jpg
16199,2.319592088657596,0.10158806690260347,-1,img/16199.jpg,img/thumbs/16199.jpg
16221,3.6109594916011925,0.29382828278052275,-1,img/16221.jpg,img/thumbs/16221.jpg
16222,3.6015100880468243,0.21990229175765133,-1,img/16222.jpg,img/thumbs/16222.jpg
16231,-3.1674728407304844,10.5049972724023,-1,img/16231.jpg,img/thumbs/16231.jpg
16344,-3.2806458138361654,4.708304185574633,-1,img/16344.jpg,img/thumbs/16344.jpg
16391,3.289759047501666,7.5418762187608435,-1,img/16391.jpg,img/thumbs/16391.jpg
16403,-5.436239379204949,1.7035335242373988,-1,img/16403.jpg,img/thumbs/16403.jpg
16477,-12.706585685297782,-0.2302643064545547,0,img/16477.jpg,img/thumbs/16477.jpg
16495,7.977407640796495,-0.12650312918409484,-1,img/16495.jpg,img/thumbs/16495.jpg
16593,0.6430974747836821,-5.347853769184843,-1,img/16593.jpg,img/thumbs/16593.jpg
16659,-10.37612658742722,1.5726110403672102,-1,img/16659.jpg,img/thumbs/16659.jpg
16690,-6.107846585897668,5.5322393116828374,-1,img/16690.jpg,img/thumbs/16690.jpg
16704,0.5515727983372232,3.1450511024889427,-1,img/16704.jpg,img/thumbs/16704.jpg
16780,-5.502130303248216,-3.7117606285064966,-1,img/16780.jpg,img/thumbs/16780.jpg
16783,3.2688081784760086,10.176897054888332,-1,img/16783.jpg,img/thumbs/16783.jpg
16794,8.554345907668024,7.088403517024538,-1,img/16794.jpg,img/thumbs/16794.jpg
16868,-4.833423632116235,-9.043826246533548,-1,img/16868.jpg,img/thumbs/16868.jpg
16875,-6.83045126976758,0.9755617700020288,-1,img/16875.jpg,img/thumbs/16875.jpg
16894,-7.093387816186399,-0.3783591739847811,-1,img/16894.jpg,img/thumbs/16894.jpg
16896,-7.498766065851239,-0.2139757877501347,-1,img/16896.jpg,img/thumbs/16896.jpg
16903,-4.2917211250649725,1.3733323209236057,-1,img/16903.jpg,img/thumbs/16903.jpg
16937,-8.46192355444467,5.582762165115033,0,img/16937.jpg,img/thumbs/16937.jpg
16941,-7.797758579761697,4.505801099916445,-1,img/16941.jpg,img/thumbs/16941.jpg
17009,-1.819328743913401,7.723529971051293,-1,img/17009.jpg,img/thumbs/17009.jpg
17033,-3.6291016558431335,7.0727925931767555,-1,img/17033.jpg,img/thumbs/17033.jpg
17035,6.444151985987827,-0.9007754329006585,-1,img/17035.jpg,img/thumbs/17035.jpg
17038,7.3047877493028945,0.8222957521453088,-1,img/17038.jpg,img/thumbs/17038.jpg
17078,-12.263046082823895,2.388769756793478,0,img/17078.jpg,img/thumbs/17078.jpg
17080,-12.529992991836643,-0.24846835416393054,0,img/17080.jpg,img/thumbs/17080.jpg
17086,-9.763446388732364,1.2816444173361867,-1,img/17086.jpg,img/thumbs/17086.jpg
17149,-2.233079484244998,-6.8063962585758215,-1,img/17149.jpg,img/thumbs/17149.jpg
17223,4.628242943043786,0.04070837134547128,-1,img/17223.jpg,img/thumbs/17223.jpg
17234,-10.192850823189561,6.8840003215552805,0,img/17234.jpg,img/thumbs/17234.jpg
17255,-0.46430692833863413,4.319972872825525,-1,img/17255.jpg,img/thumbs/17255.jpg
17350,-3.987237863927224,3.551981721119863,-1,img/17350.jpg,img/thumbs/17350.jpg
17512,-0.7062710145683977,4.509321303910169,-1,img/17512.jpg,img/thumbs/17512.jpg
17529,-0.9509416918751286,-2.90436766875852,-1,img/17529.jpg,img/thumbs/17529.jpg
17557,7.530081203726137,-0.8026030467289378,-1,img/17557.jpg,img/thumbs/17557.jpg
17558,7.366026127569275,-0.6807441634062916,-1,img/17558.jpg,img/thumbs/17558.jpg
17560,6.984088198547964,-1.0359352409126161,-1,img/17560.jpg,img/thumbs/17560.jpg
17582,-12.689820202945166,1.988258695965381,0,img/17582.jpg,img/thumbs/17582.jpg
17586,-3.207145227287705,-1.197185055728043,-1,img/17586.jpg,img/thumbs/17586.jpg
17591,-12.909870508269368,1.7701428359372924,0,img/17591.jpg,img/thumbs/17591.jpg
17600,7.897447553722552,-0.27548365147950576,-1,img/17600.jpg,img/thumbs/17600.jpg
17608,1.5056425375761722,1.0778423233772243,-1,img/17608.jpg,img/thumbs/17608.jpg
17653,-4.426873935323916,-2.337563974899915,-1,img/17653.jpg,img/thumbs/17653.jpg
17668,7.177049497571349,-4.408936037181393,-1,img/17668.jpg,img/thumbs/17668.jpg
17697,8.433745220266115,1.0072499909030679,-1,img/17697.jpg,img/thumbs/17697.jpg
17699,0.8514780450187194,-0.47132348094472293,-1,img/17699.jpg,img/thumbs/17699.jpg
17708,-12.377756614360683,-4.785398731443438,-1,img/17708.jpg,img/thumbs/17708.jpg
17713,-3.246350585819638,6.64007465642201,-1,img/17713.jpg,img/thumbs/17713.jpg
17716,6.097063337221628,-3.829285924445621,-1,img/17716.jpg,img/thumbs/17716.jpg
17735,-4.6322925354914,4.533078014923662,-1,img/17735.jpg,img/thumbs/17735.jpg
17741,-5.6185089622078825,6.569465056591425,-1,img/17741.jpg,img/thumbs/17741.jpg
17751,-0.13516644405138833,-8.376435066402689,-1,img/17751.jpg,img/thumbs/17751.jpg
17791,-13.43674043758819,3.101171517194578,0,img/17791.jpg,img/thumbs/17791.jpg
17836,1.0572831403880811,9.515927670747715,-1,img/17836.jpg,img/thumbs/17836.jpg
17844,8.371682300821917,-2.907334806858943,-1,img/17844.jpg,img/thumbs/17844.jpg
17852,-5.669343269088191,11.380159622474451,-1,img/17852.jpg,img/thumbs/17852.jpg
17867,2.267389577898498,4.429576446615529,-1,img/17867.jpg,img/thumbs/17867.jpg
17897,-10.165252675195957,11.014194978382548,0,img/17897.jpg,img/thumbs/17897.jpg
17918,-11.447362484100776,6.83791561170721,0,img/17918.jpg,img/thumbs/17918.jpg
17926,4.745406792444064,2.9543614792103927,-1,img/17926.jpg,img/thumbs/17926.jpg
17928,-11.169287215766655,9.401332944042755,0,img/17928.jpg,img/thumbs/17928.jpg
17960,-7.020678621766503,10.052116064000344,-1,img/17960.jpg,img/thumbs/17960.jpg
17968,-4.56533503259625,4.7717839483629065,-1,img/17968.jpg,img/thumbs/17968.jpg
17983,-7.740680427680302,-0.3729659115488687,-1,img/17983.jpg,img/thumbs/17983.jpg
18013,2.5924678399970285,9.595266446173591,-1,img/18013.jpg,img/thumbs/18013.jpg
18035,-0.5943021979548733,-2.317689571431195,-1,img/18035.jpg,img/thumbs/18035.jpg
18058,-2.133377148860301,4.493759527061755,-1,img/18058.jpg,img/thumbs/18058.jpg
18082,1.1513356834718997,-1.1229381609510185,-1,img/18082.jpg,img/thumbs/18082.jpg
18125,-3.813998600952359,-0.6552841267071507,-1,img/18125.jpg,img/thumbs/18125.jpg
18188,-8.010906561063159,11.218581396456099,0,img/18188.jpg,img/thumbs/18188.jpg
18189,-8.661319686076002,4.79961132444825,-1,img/18189.jpg,img/thumbs/18189.jpg
18234,-9.016891237740834,-6.9504717204021045,-1,img/18234.jpg,img/thumbs/18234.jpg
18249,-0.6543579678286271,10.5707461355015,-1,img/18249.jpg,img/thumbs/18249.jpg
